draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
3493,4279.489,1.0,0.396,2.0,3.0,0.0,-4279.436,4.283,-0.31
3494,4278.624,0.983,0.563,2.0,3.0,0.0,-4278.473,4.326,-0.356
3495,4279.09,1.0,0.567,1.0,1.0,0.0,-4279.013,4.306,-0.341
3496,4279.309,0.988,0.562,2.0,3.0,0.0,-4278.355,4.241,-0.254
3497,4278.517,0.966,0.396,2.0,7.0,0.0,-4278.157,4.325,-0.365
3498,4279.067,0.91,0.563,2.0,7.0,0.0,-4276.735,4.281,-0.332
3499,4279.09,0.507,0.567,1.0,3.0,0.0,-4276.766,4.306,-0.341
3500,4278.955,0.895,0.562,1.0,3.0,0.0,-4278.815,4.235,-0.277
3501,4279.145,0.896,0.396,3.0,11.0,0.0,-4276.747,4.25,-0.239
3502,4278.292,0.887,0.563,2.0,7.0,0.0,-4277.64,4.276,-0.236
3503,4279.4,0.987,0.567,2.0,7.0,0.0,-4278.662,4.257,-0.256
3504,4279.341,0.993,0.562,2.0,7.0,0.0,-4278.273,4.298,-0.306
3505,4279.111,0.977,0.396,3.0,15.0,0.0,-4278.52,4.311,-0.322
3506,4278.013,0.921,0.563,2.0,7.0,0.0,-4275.48,4.313,-0.279
3507,4279.011,0.758,0.567,2.0,7.0,0.0,-4277.876,4.291,-0.274
3508,4279.288,0.617,0.562,2.0,3.0,0.0,-4276.531,4.302,-0.313
3509,4279.184,0.969,0.396,2.0,3.0,0.0,-4278.732,4.307,-0.331
3510,4276.657,0.803,0.563,2.0,7.0,0.0,-4275.409,4.3,-0.235
3511,4279.296,1.0,0.567,2.0,3.0,0.0,-4279.092,4.267,-0.31
3512,4279.024,0.983,0.562,2.0,3.0,0.0,-4278.943,4.299,-0.344
3513,4278.501,0.92,0.396,3.0,11.0,0.0,-4277.981,4.223,-0.272
3514,4279.062,0.813,0.563,2.0,3.0,0.0,-4275.904,4.243,-0.286
3515,4279.333,0.999,0.567,3.0,7.0,0.0,-4279.141,4.248,-0.249
3516,4278.256,0.937,0.562,3.0,7.0,0.0,-4278.212,4.207,-0.244
3517,4278.191,0.991,0.396,3.0,11.0,0.0,-4277.508,4.327,-0.308
3518,4279.09,0.995,0.563,4.0,15.0,0.0,-4278.887,4.252,-0.237
3519,4279.448,0.939,0.567,2.0,7.0,0.0,-4277.627,4.267,-0.301
3520,4279.103,0.993,0.562,3.0,7.0,0.0,-4277.272,4.255,-0.303
3521,4278.697,1.0,0.396,2.0,3.0,0.0,-4278.098,4.315,-0.303
3522,4278.522,0.967,0.563,2.0,3.0,0.0,-4278.518,4.216,-0.255
3523,4278.806,0.915,0.567,2.0,3.0,0.0,-4278.722,4.296,-0.274
3524,4279.572,0.966,0.562,2.0,3.0,0.0,-4278.906,4.268,-0.285
3525,4279.091,0.968,0.396,2.0,3.0,0.0,-4278.218,4.301,-0.292
3526,4277.853,0.712,0.563,2.0,3.0,0.0,-4276.017,4.194,-0.222
3527,4279.35,0.992,0.567,2.0,7.0,0.0,-4278.546,4.245,-0.271
3528,4279.443,0.995,0.562,2.0,7.0,0.0,-4279.368,4.252,-0.26
3529,4278.601,0.918,0.396,1.0,1.0,0.0,-4278.6,4.307,-0.285
3530,4277.692,0.974,0.563,2.0,3.0,0.0,-4277.486,4.193,-0.231
3531,4278.388,0.948,0.567,2.0,7.0,0.0,-4276.24,4.335,-0.358
3532,4279.511,0.99,0.562,2.0,3.0,0.0,-4279.381,4.259,-0.267
3533,4279.395,1.0,0.396,3.0,7.0,0.0,-4278.613,4.285,-0.319
3534,4278.143,1.0,0.563,1.0,1.0,0.0,-4277.759,4.2,-0.223
3535,4279.212,0.961,0.567,2.0,3.0,0.0,-4278.14,4.307,-0.321
3536,4279.352,0.946,0.562,1.0,3.0,0.0,-4279.239,4.253,-0.288
3537,4278.849,0.931,0.396,3.0,15.0,0.0,-4278.202,4.248,-0.303
3538,4276.599,0.524,0.563,2.0,3.0,0.0,-4274.067,4.179,-0.234
3539,4277.409,0.833,0.567,2.0,7.0,0.0,-4275.898,4.353,-0.347
3540,4279.37,0.874,0.562,2.0,7.0,0.0,-4278.47,4.297,-0.32
3541,4279.199,0.727,0.396,2.0,3.0,0.0,-4275.488,4.242,-0.276
3542,4277.747,0.806,0.563,2.0,3.0,0.0,-4275.992,4.216,-0.183
3543,4278.282,0.932,0.567,2.0,3.0,0.0,-4276.677,4.309,-0.372
3544,4278.828,0.756,0.562,2.0,5.0,0.0,-4277.86,4.289,-0.265
3545,4279.243,1.0,0.396,4.0,15.0,0.0,-4279.082,4.296,-0.293
3546,4278.81,0.656,0.563,3.0,7.0,0.0,-4275.845,4.322,-0.346
3547,4278.322,1.0,0.567,2.0,3.0,0.0,-4277.994,4.336,-0.359
3548,4278.462,0.95,0.562,2.0,7.0,0.0,-4276.915,4.262,-0.227
3549,4279.516,1.0,0.396,3.0,11.0,0.0,-4279.265,4.261,-0.285
3550,4278.817,0.86,0.563,1.0,3.0,0.0,-4277.547,4.31,-0.298
3551,4278.49,1.0,0.567,1.0,1.0,0.0,-4278.335,4.331,-0.359
3552,4278.603,0.987,0.562,3.0,15.0,0.0,-4277.871,4.26,-0.324
3553,4279.248,0.97,0.396,2.0,3.0,0.0,-4279.174,4.25,-0.288
3554,4278.742,0.98,0.563,1.0,1.0,0.0,-4278.565,4.312,-0.298
3555,4278.201,0.945,0.567,3.0,7.0,0.0,-4277.475,4.336,-0.371
3556,4279.049,0.987,0.562,1.0,3.0,0.0,-4278.582,4.272,-0.324
3557,4276.967,0.796,0.396,2.0,7.0,0.0,-4275.938,4.241,-0.334
3558,4279.108,0.99,0.563,2.0,7.0,0.0,-4278.422,4.238,-0.274
3559,4277.623,0.924,0.567,4.0,15.0,0.0,-4276.724,4.35,-0.384
3560,4277.652,0.889,0.562,2.0,7.0,0.0,-4274.304,4.193,-0.186
3561,4279.322,1.0,0.396,2.0,7.0,0.0,-4276.744,4.293,-0.326
3562,4278.617,0.951,0.563,2.0,3.0,0.0,-4278.548,4.234,-0.287
3563,4277.797,0.936,0.567,2.0,3.0,0.0,-4277.059,4.32,-0.389
3564,4277.619,0.725,0.562,2.0,3.0,0.0,-4276.354,4.224,-0.183
3565,4278.961,0.958,0.396,3.0,11.0,0.0,-4278.729,4.274,-0.251
3566,4278.064,0.942,0.563,2.0,3.0,0.0,-4278.018,4.277,-0.233
3567,4277.398,0.828,0.567,3.0,7.0,0.0,-4276.055,4.334,-0.401
3568,4278.021,1.0,0.562,2.0,3.0,0.0,-4277.641,4.221,-0.192
3569,4278.719,0.999,0.396,3.0,7.0,0.0,-4278.712,4.315,-0.304
3570,4277.635,0.964,0.563,3.0,7.0,0.0,-4277.302,4.277,-0.225
3571,4277.398,0.916,0.567,1.0,1.0,0.0,-4277.02,4.334,-0.401
3572,4278.495,0.995,0.562,2.0,3.0,0.0,-4278.022,4.211,-0.216
3573,4278.236,0.985,0.396,3.0,7.0,0.0,-4278.079,4.294,-0.365
3574,4279.213,0.923,0.563,2.0,3.0,0.0,-4277.444,4.239,-0.268
3575,4278.04,1.0,0.567,2.0,3.0,0.0,-4277.207,4.32,-0.382
3576,4278.261,0.945,0.562,2.0,3.0,0.0,-4277.97,4.225,-0.199
3577,4278.985,0.984,0.396,3.0,15.0,0.0,-4277.621,4.266,-0.244
3578,4279.449,0.988,0.563,2.0,7.0,0.0,-4278.512,4.292,-0.309
3579,4276.727,0.68,0.567,2.0,3.0,0.0,-4276.006,4.286,-0.386
3580,4279.417,0.939,0.562,3.0,15.0,0.0,-4277.497,4.284,-0.317
3581,4279.445,0.782,0.396,3.0,7.0,0.0,-4276.709,4.277,-0.31
3582,4279.473,0.99,0.563,2.0,7.0,0.0,-4279.286,4.286,-0.292
3583,4278.708,0.628,0.567,2.0,3.0,0.0,-4273.081,4.262,-0.324
3584,4279.268,0.983,0.562,2.0,3.0,0.0,-4279.257,4.279,-0.322
3585,4279.25,0.992,0.396,2.0,7.0,0.0,-4279.037,4.282,-0.325
3586,4279.0,0.992,0.563,3.0,15.0,0.0,-4278.791,4.226,-0.241
3587,4278.485,0.979,0.567,2.0,3.0,0.0,-4278.276,4.258,-0.326
3588,4278.773,0.973,0.562,2.0,7.0,0.0,-4277.65,4.244,-0.222
3589,4279.149,0.991,0.396,2.0,7.0,0.0,-4278.658,4.265,-0.249
3590,4279.309,0.948,0.563,2.0,3.0,0.0,-4278.678,4.268,-0.258
3591,4278.098,0.985,0.567,2.0,7.0,0.0,-4277.989,4.271,-0.227
3592,4278.888,0.981,0.562,2.0,3.0,0.0,-4278.53,4.223,-0.231
3593,4279.433,1.0,0.396,3.0,7.0,0.0,-4279.154,4.279,-0.277
3594,4279.309,0.379,0.563,1.0,3.0,0.0,-4275.247,4.268,-0.258
3595,4278.386,1.0,0.567,2.0,7.0,0.0,-4278.115,4.25,-0.317
3596,4279.03,0.973,0.562,2.0,3.0,0.0,-4278.687,4.227,-0.244
3597,4279.039,0.97,0.396,3.0,7.0,0.0,-4278.828,4.272,-0.325
3598,4279.547,0.993,0.563,2.0,7.0,0.0,-4279.208,4.274,-0.298
3599,4279.571,1.0,0.567,1.0,3.0,0.0,-4278.605,4.268,-0.287
3600,4279.002,0.999,0.562,2.0,3.0,0.0,-4278.92,4.237,-0.229
3601,4279.179,1.0,0.396,3.0,7.0,0.0,-4278.782,4.308,-0.323
3602,4278.676,0.554,0.563,2.0,3.0,0.0,-4276.37,4.306,-0.286
3603,4278.904,0.949,0.567,3.0,7.0,0.0,-4278.663,4.222,-0.238
3604,4279.487,0.999,0.562,2.0,7.0,0.0,-4278.948,4.254,-0.269
3605,4277.602,0.919,0.396,3.0,7.0,0.0,-4276.998,4.353,-0.361
3606,4278.88,0.992,0.563,1.0,3.0,0.0,-4277.915,4.319,-0.324
3607,4279.53,0.938,0.567,4.0,15.0,0.0,-4278.575,4.278,-0.303
3608,4278.627,0.706,0.562,2.0,3.0,0.0,-4277.253,4.239,-0.215
3609,4276.038,0.982,0.396,2.0,3.0,0.0,-4275.555,4.365,-0.43
3610,4279.358,1.0,0.563,2.0,3.0,0.0,-4278.879,4.294,-0.323
3611,4277.724,0.816,0.567,2.0,7.0,0.0,-4275.363,4.19,-0.21
3612,4279.026,0.981,0.562,2.0,7.0,0.0,-4277.69,4.298,-0.344
3613,4276.708,0.998,0.396,2.0,3.0,0.0,-4275.936,4.36,-0.413
3614,4278.803,0.875,0.563,2.0,7.0,0.0,-4277.962,4.237,-0.22
3615,4276.818,0.731,0.567,2.0,3.0,0.0,-4276.174,4.212,-0.162
3616,4276.959,0.889,0.562,3.0,7.0,0.0,-4276.652,4.365,-0.379
3617,4276.594,0.987,0.396,3.0,7.0,0.0,-4276.342,4.37,-0.402
3618,4279.2,0.957,0.563,3.0,7.0,0.0,-4278.309,4.28,-0.266
3619,4277.535,1.0,0.567,2.0,3.0,0.0,-4276.754,4.186,-0.206
3620,4278.914,0.664,0.562,2.0,7.0,0.0,-4271.282,4.259,-0.236
3621,4279.073,0.971,0.396,3.0,7.0,0.0,-4276.149,4.289,-0.337
3622,4279.2,0.902,0.563,2.0,7.0,0.0,-4278.222,4.239,-0.241
3623,4276.912,0.822,0.567,2.0,3.0,0.0,-4276.332,4.202,-0.161
3624,4279.541,0.983,0.562,2.0,5.0,0.0,-4278.523,4.276,-0.3
3625,4279.496,0.968,0.396,2.0,7.0,0.0,-4278.239,4.288,-0.302
3626,4279.255,0.99,0.563,2.0,3.0,0.0,-4279.039,4.238,-0.255
3627,4275.353,0.685,0.567,1.0,1.0,0.0,-4275.31,4.206,-0.137
3628,4279.151,0.962,0.562,2.0,5.0,0.0,-4278.046,4.3,-0.338
3629,4278.824,0.838,0.396,2.0,3.0,0.0,-4277.995,4.263,-0.321
3630,4279.007,0.868,0.563,3.0,7.0,0.0,-4276.73,4.251,-0.234
3631,4276.071,0.996,0.567,3.0,7.0,0.0,-4274.787,4.159,-0.173
3632,4279.205,0.867,0.562,2.0,7.0,0.0,-4278.217,4.268,-0.254
3633,4278.989,0.883,0.396,3.0,7.0,0.0,-4276.792,4.241,-0.229
3634,4278.385,0.756,0.563,2.0,7.0,0.0,-4277.215,4.236,-0.297
3635,4275.953,0.988,0.567,2.0,3.0,0.0,-4275.61,4.166,-0.145
3636,4278.765,0.802,0.562,2.0,5.0,0.0,-4277.278,4.318,-0.355
3637,4279.48,0.999,0.396,3.0,7.0,0.0,-4278.916,4.255,-0.264
3638,4279.3,0.93,0.563,1.0,3.0,0.0,-4278.149,4.259,-0.251
3639,4279.012,0.993,0.567,2.0,7.0,0.0,-4275.398,4.23,-0.232
3640,4279.435,0.993,0.562,4.0,15.0,0.0,-4278.683,4.251,-0.274
3641,4277.939,0.724,0.396,1.0,3.0,0.0,-4276.886,4.286,-0.24
3642,4279.512,0.989,0.563,2.0,7.0,0.0,-4279.171,4.257,-0.278
3643,4276.936,0.928,0.567,2.0,7.0,0.0,-4276.595,4.188,-0.163
3644,4279.379,0.997,0.562,2.0,3.0,0.0,-4279.362,4.247,-0.272
3645,4278.453,1.0,0.396,2.0,3.0,0.0,-4277.97,4.234,-0.292
3646,4279.569,1.0,0.563,3.0,7.0,0.0,-4279.429,4.268,-0.287
3647,4277.061,0.992,0.567,2.0,3.0,0.0,-4275.941,4.177,-0.183
3648,4279.132,0.885,0.562,2.0,7.0,0.0,-4277.99,4.288,-0.274
3649,4279.501,0.911,0.396,2.0,3.0,0.0,-4277.422,4.264,-0.268
3650,4279.473,0.987,0.563,2.0,5.0,0.0,-4279.26,4.254,-0.275
3651,4278.342,0.983,0.567,2.0,3.0,0.0,-4276.973,4.207,-0.21
3652,4278.025,0.978,0.562,2.0,7.0,0.0,-4276.65,4.197,-0.221
3653,4279.174,0.99,0.396,2.0,7.0,0.0,-4278.85,4.241,-0.238
3654,4279.041,0.9,0.563,2.0,7.0,0.0,-4277.933,4.302,-0.344
3655,4279.401,0.924,0.567,2.0,7.0,0.0,-4277.883,4.269,-0.264
3656,4278.173,0.999,0.562,2.0,3.0,0.0,-4277.568,4.225,-0.197
3657,4278.32,0.901,0.396,2.0,3.0,0.0,-4278.11,4.263,-0.224
3658,4278.024,0.961,0.563,2.0,3.0,0.0,-4277.787,4.342,-0.373
3659,4279.475,1.0,0.567,3.0,7.0,0.0,-4279.412,4.266,-0.267
3660,4279.254,1.0,0.562,4.0,15.0,0.0,-4278.228,4.294,-0.289
3661,4279.527,1.0,0.396,2.0,7.0,0.0,-4278.344,4.26,-0.27
3662,4277.272,0.961,0.563,2.0,3.0,0.0,-4277.099,4.357,-0.392
3663,4279.524,0.913,0.567,2.0,5.0,0.0,-4278.998,4.284,-0.304
3664,4279.494,0.669,0.562,2.0,3.0,0.0,-4276.926,4.257,-0.265
3665,4279.472,0.998,0.396,3.0,7.0,0.0,-4279.428,4.255,-0.263
3666,4278.358,0.985,0.563,1.0,3.0,0.0,-4276.774,4.327,-0.371
3667,4279.247,0.905,0.567,2.0,7.0,0.0,-4278.715,4.237,-0.256
3668,4278.957,0.856,0.562,1.0,3.0,0.0,-4278.785,4.279,-0.256
3669,4279.224,0.986,0.396,4.0,15.0,0.0,-4278.423,4.246,-0.242
3670,4278.753,0.948,0.563,2.0,3.0,0.0,-4277.84,4.324,-0.332
3671,4279.302,0.923,0.567,2.0,7.0,0.0,-4278.647,4.294,-0.292
3672,4279.219,0.994,0.562,2.0,3.0,0.0,-4278.895,4.267,-0.312
3673,4278.889,0.986,0.396,2.0,7.0,0.0,-4278.072,4.225,-0.227
3674,4279.543,0.94,0.563,2.0,5.0,0.0,-4274.981,4.27,-0.277
3675,4279.178,0.927,0.567,2.0,7.0,0.0,-4278.688,4.283,-0.329
3676,4279.022,0.979,0.562,2.0,3.0,0.0,-4278.995,4.3,-0.288
3677,4279.125,0.994,0.396,2.0,3.0,0.0,-4278.808,4.231,-0.25
3678,4278.992,0.897,0.563,3.0,7.0,0.0,-4278.49,4.312,-0.344
3679,4278.222,0.768,0.567,1.0,1.0,0.0,-4278.216,4.274,-0.349
3680,4277.638,0.809,0.562,2.0,7.0,0.0,-4275.986,4.283,-0.231
3681,4279.305,0.999,0.396,2.0,3.0,0.0,-4279.104,4.249,-0.247
3682,4278.036,0.791,0.563,2.0,3.0,0.0,-4277.93,4.294,-0.369
3683,4278.553,0.847,0.567,2.0,7.0,0.0,-4276.666,4.32,-0.365
3684,4279.573,0.985,0.562,2.0,7.0,0.0,-4277.4,4.273,-0.292
3685,4277.96,0.964,0.396,2.0,7.0,0.0,-4277.062,4.195,-0.208
3686,4277.704,0.965,0.563,2.0,3.0,0.0,-4276.995,4.351,-0.37
3687,4277.897,0.988,0.567,2.0,3.0,0.0,-4277.867,4.346,-0.372
3688,4279.573,0.622,0.562,1.0,3.0,0.0,-4278.057,4.273,-0.292
3689,4278.461,0.98,0.396,1.0,3.0,0.0,-4277.602,4.216,-0.207
3690,4279.526,0.98,0.563,3.0,7.0,0.0,-4277.044,4.276,-0.282
3691,4278.085,1.0,0.567,3.0,15.0,0.0,-4277.775,4.21,-0.193
3692,4279.307,0.978,0.562,2.0,7.0,0.0,-4279.034,4.249,-0.247
3693,4275.543,0.748,0.396,3.0,7.0,0.0,-4275.436,4.178,-0.258
3694,4279.012,0.717,0.563,2.0,3.0,0.0,-4278.068,4.303,-0.293
3695,4279.009,0.924,0.567,2.0,7.0,0.0,-4277.601,4.242,-0.23
3696,4279.125,0.853,0.562,2.0,5.0,0.0,-4278.294,4.28,-0.329
3697,4277.29,1.0,0.396,2.0,3.0,0.0,-4275.708,4.196,-0.254
3698,4278.274,0.757,0.563,2.0,7.0,0.0,-4274.86,4.214,-0.199
3699,4278.554,0.968,0.567,2.0,3.0,0.0,-4278.39,4.212,-0.236
3700,4278.715,0.811,0.562,2.0,7.0,0.0,-4277.574,4.295,-0.27
3701,4279.305,0.997,0.396,2.0,7.0,0.0,-4276.971,4.26,-0.252
3702,4278.398,1.0,0.563,2.0,3.0,0.0,-4278.244,4.218,-0.204
3703,4278.651,1.0,0.567,1.0,1.0,0.0,-4278.527,4.214,-0.23
3704,4278.631,0.976,0.562,1.0,1.0,0.0,-4278.374,4.298,-0.272
3705,4279.236,0.974,0.396,4.0,15.0,0.0,-4278.845,4.237,-0.254
3706,4277.872,0.949,0.563,2.0,3.0,0.0,-4277.539,4.201,-0.189
3707,4279.359,0.767,0.567,2.0,3.0,0.0,-4277.138,4.245,-0.267
3708,4278.619,1.0,0.562,2.0,3.0,0.0,-4278.312,4.284,-0.348
3709,4279.196,0.994,0.396,3.0,11.0,0.0,-4278.588,4.307,-0.319
3710,4277.94,0.989,0.563,1.0,1.0,0.0,-4277.803,4.206,-0.189
3711,4279.417,1.0,0.567,2.0,3.0,0.0,-4279.357,4.257,-0.257
3712,4277.777,0.911,0.562,3.0,7.0,0.0,-4276.883,4.191,-0.206
3713,4279.315,0.849,0.396,2.0,3.0,0.0,-4277.709,4.295,-0.294
3714,4278.76,0.936,0.563,2.0,3.0,0.0,-4277.599,4.228,-0.217
3715,4278.897,0.964,0.567,2.0,3.0,0.0,-4278.85,4.225,-0.254
3716,4276.658,0.763,0.562,1.0,1.0,0.0,-4276.656,4.174,-0.215
3717,4279.576,0.968,0.396,2.0,3.0,0.0,-4278.941,4.27,-0.287
3718,4279.417,0.99,0.563,2.0,3.0,0.0,-4278.644,4.25,-0.257
3719,4278.265,0.88,0.567,2.0,5.0,0.0,-4276.339,4.321,-0.299
3720,4277.408,0.856,0.562,3.0,7.0,0.0,-4275.298,4.267,-0.357
3721,4278.801,0.846,0.396,1.0,3.0,0.0,-4278.288,4.289,-0.264
3722,4279.104,0.965,0.563,2.0,7.0,0.0,-4278.644,4.304,-0.34
3723,4277.054,0.691,0.567,1.0,1.0,0.0,-4276.885,4.333,-0.29
3724,4279.29,0.996,0.562,2.0,5.0,0.0,-4276.398,4.256,-0.295
3725,4278.407,0.932,0.396,1.0,1.0,0.0,-4278.319,4.289,-0.254
3726,4278.925,0.954,0.563,2.0,3.0,0.0,-4278.842,4.318,-0.329
3727,4278.734,1.0,0.567,1.0,1.0,0.0,-4277.544,4.317,-0.308
3728,4279.29,0.755,0.562,1.0,3.0,0.0,-4278.208,4.256,-0.295
3729,4278.877,0.999,0.396,2.0,7.0,0.0,-4278.015,4.296,-0.276
3730,4278.68,0.856,0.563,3.0,7.0,0.0,-4276.102,4.303,-0.281
3731,4278.981,0.983,0.567,2.0,7.0,0.0,-4278.291,4.301,-0.289
3732,4278.25,0.873,0.562,2.0,5.0,0.0,-4277.973,4.231,-0.293
3733,4278.662,0.992,0.396,2.0,7.0,0.0,-4278.511,4.238,-0.293
3734,4277.415,0.899,0.563,2.0,7.0,0.0,-4276.388,4.206,-0.271
3735,4279.093,0.975,0.567,3.0,7.0,0.0,-4278.625,4.253,-0.238
3736,4278.237,0.969,0.562,4.0,15.0,0.0,-4277.374,4.211,-0.255
3737,4275.269,0.921,0.396,3.0,11.0,0.0,-4273.584,4.167,-0.127
3738,4278.42,1.0,0.563,2.0,7.0,0.0,-4277.259,4.307,-0.28
3739,4278.462,0.707,0.567,2.0,3.0,0.0,-4277.063,4.241,-0.303
3740,4278.202,0.977,0.562,3.0,15.0,0.0,-4277.836,4.281,-0.355
3741,4275.578,0.995,0.396,2.0,3.0,0.0,-4275.096,4.158,-0.141
3742,4279.2,0.993,0.563,2.0,7.0,0.0,-4278.058,4.243,-0.277
3743,4279.474,0.97,0.567,2.0,7.0,0.0,-4278.261,4.289,-0.3
3744,4278.694,0.937,0.562,2.0,5.0,0.0,-4277.184,4.247,-0.221
3745,4274.678,0.605,0.396,1.0,3.0,0.0,-4270.891,4.149,-0.21
3746,4279.089,0.804,0.563,2.0,3.0,0.0,-4277.688,4.23,-0.245
3747,4279.079,0.943,0.567,3.0,7.0,0.0,-4278.963,4.306,-0.302
3748,4278.823,1.0,0.562,1.0,1.0,0.0,-4278.596,4.25,-0.227
3749,4277.36,1.0,0.396,2.0,3.0,0.0,-4275.013,4.19,-0.176
3750,4278.81,0.981,0.563,2.0,3.0,0.0,-4278.804,4.22,-0.245
3751,4279.187,1.0,0.567,2.0,7.0,0.0,-4278.894,4.244,-0.282
3752,4278.664,0.948,0.562,1.0,1.0,0.0,-4278.547,4.253,-0.224
3753,4277.385,0.988,0.396,3.0,7.0,0.0,-4277.134,4.183,-0.189
3754,4278.206,0.854,0.563,3.0,15.0,0.0,-4277.54,4.321,-0.296
3755,4279.252,0.995,0.567,1.0,3.0,0.0,-4278.976,4.239,-0.263
3756,4278.598,0.995,0.562,2.0,3.0,0.0,-4278.437,4.222,-0.265
3757,4279.307,0.998,0.396,4.0,15.0,0.0,-4277.278,4.276,-0.318
3758,4279.407,1.0,0.563,2.0,5.0,0.0,-4277.962,4.288,-0.29
3759,4279.272,1.0,0.567,2.0,3.0,0.0,-4279.196,4.246,-0.245
3760,4278.769,0.741,0.562,2.0,3.0,0.0,-4276.635,4.227,-0.269
3761,4278.509,0.972,0.396,3.0,7.0,0.0,-4277.908,4.329,-0.328
3762,4279.063,0.837,0.563,3.0,7.0,0.0,-4277.537,4.289,-0.338
3763,4279.257,0.976,0.567,2.0,3.0,0.0,-4279.007,4.239,-0.247
3764,4279.335,1.0,0.562,3.0,7.0,0.0,-4278.606,4.282,-0.276
3765,4278.725,1.0,0.396,2.0,3.0,0.0,-4278.497,4.325,-0.337
3766,4278.969,0.99,0.563,1.0,3.0,0.0,-4278.503,4.315,-0.343
3767,4279.328,0.784,0.567,2.0,3.0,0.0,-4277.972,4.252,-0.286
3768,4278.757,0.924,0.562,2.0,5.0,0.0,-4278.453,4.277,-0.249
3769,4278.105,0.912,0.396,3.0,7.0,0.0,-4276.357,4.309,-0.377
3770,4279.555,0.99,0.563,2.0,7.0,0.0,-4278.838,4.267,-0.289
3771,4279.377,0.997,0.567,2.0,5.0,0.0,-4279.256,4.257,-0.291
3772,4279.53,0.981,0.562,2.0,3.0,0.0,-4278.642,4.259,-0.28
3773,4278.321,0.881,0.396,3.0,7.0,0.0,-4276.264,4.294,-0.363
3774,4278.159,0.961,0.563,3.0,7.0,0.0,-4278.132,4.34,-0.363
3775,4279.468,0.961,0.567,2.0,3.0,0.0,-4279.045,4.253,-0.274
3776,4277.411,0.597,0.562,2.0,3.0,0.0,-4277.052,4.242,-0.328
3777,4278.719,0.939,0.396,2.0,7.0,0.0,-4275.173,4.237,-0.289
3778,4278.294,0.858,0.563,2.0,7.0,0.0,-4277.205,4.29,-0.361
3779,4279.114,0.951,0.567,2.0,7.0,0.0,-4278.491,4.307,-0.307
3780,4279.174,0.875,0.562,2.0,7.0,0.0,-4276.203,4.302,-0.301
3781,4278.833,0.61,0.396,2.0,3.0,0.0,-4273.255,4.251,-0.307
3782,4279.449,0.969,0.563,2.0,7.0,0.0,-4277.689,4.291,-0.301
3783,4278.225,0.704,0.567,2.0,3.0,0.0,-4277.272,4.292,-0.364
3784,4279.255,1.0,0.562,1.0,1.0,0.0,-4279.15,4.302,-0.306
3785,4279.566,0.976,0.396,1.0,3.0,0.0,-4278.587,4.266,-0.284
3786,4279.342,0.861,0.563,2.0,3.0,0.0,-4278.746,4.287,-0.282
3787,4278.149,0.999,0.567,3.0,7.0,0.0,-4277.764,4.203,-0.236
3788,4279.504,1.0,0.562,2.0,3.0,0.0,-4279.275,4.278,-0.306
3789,4279.571,1.0,0.396,4.0,15.0,0.0,-4279.552,4.276,-0.29
3790,4279.262,0.891,0.563,2.0,3.0,0.0,-4278.488,4.301,-0.329
3791,4279.076,1.0,0.567,2.0,3.0,0.0,-4278.254,4.242,-0.233
3792,4278.195,0.85,0.562,2.0,7.0,0.0,-4276.774,4.234,-0.201
3793,4279.233,0.946,0.396,2.0,7.0,0.0,-4277.96,4.285,-0.328
3794,4278.667,0.957,0.563,2.0,3.0,0.0,-4278.501,4.322,-0.359
3795,4279.105,1.0,0.567,3.0,15.0,0.0,-4278.938,4.311,-0.322
3796,4278.589,0.992,0.562,2.0,3.0,0.0,-4278.122,4.214,-0.218
3797,4278.815,0.923,0.396,3.0,11.0,0.0,-4275.727,4.246,-0.301
3798,4279.44,0.996,0.563,2.0,5.0,0.0,-4278.456,4.292,-0.302
3799,4278.401,0.766,0.567,2.0,3.0,0.0,-4277.37,4.295,-0.362
3800,4277.94,0.934,0.562,3.0,7.0,0.0,-4277.745,4.217,-0.189
3801,4279.048,0.991,0.396,2.0,5.0,0.0,-4277.842,4.228,-0.245
3802,4278.975,0.968,0.563,2.0,3.0,0.0,-4278.925,4.302,-0.347
3803,4279.411,0.998,0.567,2.0,7.0,0.0,-4277.713,4.27,-0.266
3804,4277.572,0.966,0.562,2.0,3.0,0.0,-4277.486,4.221,-0.181
3805,4279.57,0.969,0.396,3.0,9.0,0.0,-4278.708,4.27,-0.282
3806,4278.811,0.714,0.563,2.0,7.0,0.0,-4276.398,4.219,-0.24
3807,4278.376,0.882,0.567,2.0,7.0,0.0,-4277.245,4.254,-0.218
3808,4278.022,1.0,0.562,1.0,1.0,0.0,-4277.646,4.211,-0.191
3809,4279.515,0.995,0.396,3.0,9.0,0.0,-4279.475,4.271,-0.299
3810,4279.128,0.941,0.563,2.0,3.0,0.0,-4278.496,4.232,-0.248
3811,4279.372,0.94,0.567,2.0,7.0,0.0,-4276.735,4.295,-0.322
3812,4278.972,0.922,0.562,3.0,7.0,0.0,-4275.83,4.284,-0.263
3813,4279.307,0.996,0.396,3.0,7.0,0.0,-4279.257,4.301,-0.309
3814,4279.262,0.914,0.563,2.0,7.0,0.0,-4277.36,4.294,-0.33
3815,4278.127,0.712,0.567,1.0,3.0,0.0,-4277.891,4.317,-0.288
3816,4277.816,0.879,0.562,3.0,7.0,0.0,-4277.432,4.298,-0.377
