draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
5247,4338.782,0.752,0.756,2.0,3.0,0.0,-4338.396,3.521,-0.101
5248,4338.819,0.812,0.653,2.0,3.0,0.0,-4338.046,3.514,-0.093
5249,4340.104,0.998,0.606,2.0,3.0,0.0,-4338.853,3.515,-0.015
5250,4338.768,0.825,0.579,2.0,7.0,0.0,-4338.409,3.5,-0.077
5251,4338.753,0.981,0.756,2.0,7.0,0.0,-4338.527,3.556,-0.025
5252,4336.277,0.528,0.653,1.0,1.0,0.0,-4336.247,3.501,-0.125
5253,4339.752,0.973,0.606,2.0,7.0,0.0,-4339.742,3.491,-0.017
5254,4338.427,0.979,0.579,3.0,7.0,0.0,-4337.975,3.495,-0.077
5255,4339.866,1.0,0.756,1.0,1.0,0.0,-4339.089,3.538,-0.036
5256,4339.901,0.939,0.653,2.0,5.0,0.0,-4335.37,3.499,0.003
5257,4339.503,0.993,0.606,2.0,3.0,0.0,-4339.409,3.483,-0.006
5258,4338.237,0.999,0.579,2.0,7.0,0.0,-4338.129,3.522,0.039
5259,4340.008,0.732,0.756,2.0,3.0,0.0,-4338.59,3.515,-0.007
5260,4340.139,0.995,0.653,2.0,5.0,0.0,-4339.777,3.515,-0.039
5261,4339.353,0.914,0.606,2.0,3.0,0.0,-4338.342,3.497,0.031
5262,4336.926,0.982,0.579,2.0,7.0,0.0,-4336.086,3.441,0.024
5263,4340.108,0.979,0.756,2.0,7.0,0.0,-4339.768,3.515,-0.043
5264,4340.015,0.958,0.653,1.0,3.0,0.0,-4339.882,3.524,-0.018
5265,4339.753,1.0,0.606,2.0,7.0,0.0,-4339.323,3.491,-0.017
5266,4338.906,1.0,0.579,3.0,7.0,0.0,-4336.757,3.516,0.032
5267,4339.498,0.742,0.756,2.0,3.0,0.0,-4338.552,3.486,-0.022
5268,4339.578,0.712,0.653,2.0,3.0,0.0,-4337.937,3.505,-0.058
5269,4338.731,0.911,0.606,1.0,3.0,0.0,-4337.151,3.467,0.035
5270,4340.031,0.993,0.579,2.0,7.0,0.0,-4338.292,3.532,-0.057
5271,4339.537,0.988,0.756,2.0,3.0,0.0,-4339.165,3.542,-0.024
5272,4340.097,1.0,0.653,2.0,3.0,0.0,-4339.681,3.522,-0.022
5273,4339.561,1.0,0.606,2.0,3.0,0.0,-4338.77,3.49,0.02
5274,4340.066,0.997,0.579,2.0,3.0,0.0,-4339.992,3.526,-0.055
5275,4339.925,0.986,0.756,2.0,7.0,0.0,-4339.386,3.535,-0.066
5276,4337.151,0.755,0.653,2.0,7.0,0.0,-4335.779,3.591,-0.119
5277,4339.974,0.991,0.606,2.0,7.0,0.0,-4339.277,3.499,-0.009
5278,4339.751,0.991,0.579,2.0,7.0,0.0,-4339.603,3.497,0.013
5279,4340.137,0.983,0.756,1.0,3.0,0.0,-4339.652,3.525,-0.035
5280,4339.434,0.999,0.653,3.0,7.0,0.0,-4336.903,3.525,-0.087
5281,4339.796,0.938,0.606,2.0,7.0,0.0,-4339.147,3.52,-0.069
5282,4339.934,0.769,0.579,3.0,7.0,0.0,-4338.162,3.499,-0.002
5283,4339.556,0.906,0.756,2.0,7.0,0.0,-4339.306,3.485,-0.009
5284,4339.758,0.874,0.653,2.0,3.0,0.0,-4338.22,3.504,-0.05
5285,4340.011,0.965,0.606,2.0,3.0,0.0,-4339.469,3.517,-0.054
5286,4340.097,0.936,0.579,2.0,5.0,0.0,-4337.617,3.527,-0.052
5287,4339.387,0.916,0.756,2.0,5.0,0.0,-4338.596,3.55,-0.091
5288,4339.06,0.93,0.653,2.0,7.0,0.0,-4338.407,3.515,-0.089
5289,4339.718,0.99,0.606,2.0,7.0,0.0,-4339.261,3.496,0.014
5290,4339.941,0.955,0.579,2.0,3.0,0.0,-4339.841,3.537,-0.039
5291,4339.727,0.97,0.756,2.0,3.0,0.0,-4339.134,3.537,-0.079
5292,4339.905,0.963,0.653,2.0,5.0,0.0,-4338.272,3.498,0.001
5293,4339.718,0.606,0.606,1.0,3.0,0.0,-4337.0,3.496,0.014
5294,4338.774,0.736,0.579,2.0,3.0,0.0,-4337.832,3.535,0.012
5295,4336.744,0.27,0.756,2.0,3.0,0.0,-4332.522,3.471,-0.069
5296,4339.761,0.909,0.653,2.0,5.0,0.0,-4339.107,3.545,-0.069
5297,4338.001,0.603,0.606,3.0,7.0,0.0,-4336.279,3.493,-0.084
5298,4337.203,0.951,0.579,2.0,7.0,0.0,-4336.939,3.537,-0.145
5299,4338.752,1.0,0.756,1.0,1.0,0.0,-4337.177,3.484,-0.048
5300,4340.145,0.79,0.653,2.0,3.0,0.0,-4338.393,3.525,-0.041
5301,4339.449,0.985,0.606,2.0,5.0,0.0,-4337.578,3.49,-0.035
5302,4336.571,0.9,0.579,2.0,7.0,0.0,-4333.527,3.496,-0.114
5303,4339.527,0.953,0.756,2.0,7.0,0.0,-4337.953,3.552,-0.064
5304,4339.537,0.948,0.653,2.0,7.0,0.0,-4339.148,3.483,0.005
5305,4339.339,0.908,0.606,2.0,3.0,0.0,-4338.199,3.481,-0.012
5306,4339.551,0.999,0.579,2.0,7.0,0.0,-4337.208,3.546,-0.035
5307,4339.534,1.0,0.756,2.0,3.0,0.0,-4339.265,3.543,-0.088
5308,4339.202,0.94,0.653,2.0,3.0,0.0,-4338.924,3.511,0.028
5309,4337.882,0.872,0.606,2.0,3.0,0.0,-4337.726,3.471,-0.043
5310,4339.878,0.992,0.579,2.0,7.0,0.0,-4339.288,3.539,-0.066
5311,4339.402,0.854,0.756,2.0,7.0,0.0,-4338.428,3.48,0.001
5312,4339.566,1.0,0.653,3.0,7.0,0.0,-4338.866,3.54,-0.022
5313,4339.169,1.0,0.606,1.0,1.0,0.0,-4338.131,3.48,-0.021
5314,4339.944,0.967,0.579,2.0,7.0,0.0,-4339.287,3.502,-0.033
5315,4339.726,1.0,0.756,2.0,3.0,0.0,-4339.284,3.49,-0.016
5316,4339.811,1.0,0.653,1.0,1.0,0.0,-4339.573,3.535,-0.024
5317,4339.385,0.999,0.606,2.0,7.0,0.0,-4338.996,3.522,0.012
5318,4340.103,0.996,0.579,2.0,7.0,0.0,-4339.477,3.52,-0.049
5319,4339.851,0.921,0.756,2.0,5.0,0.0,-4338.942,3.54,-0.068
5320,4339.743,0.993,0.653,3.0,7.0,0.0,-4339.556,3.49,-0.012
5321,4339.896,0.923,0.606,2.0,3.0,0.0,-4338.732,3.499,-0.03
5322,4339.763,0.922,0.579,2.0,7.0,0.0,-4339.271,3.544,-0.045
5323,4339.487,0.992,0.756,3.0,7.0,0.0,-4339.487,3.486,0.02
5324,4339.3,0.848,0.653,2.0,3.0,0.0,-4338.72,3.516,0.021
5325,4339.926,0.933,0.606,3.0,7.0,0.0,-4339.004,3.517,-0.003
5326,4338.897,0.767,0.579,2.0,7.0,0.0,-4337.202,3.471,-0.004
5327,4338.35,0.723,0.756,2.0,3.0,0.0,-4337.479,3.46,0.013
5328,4339.743,1.0,0.653,2.0,3.0,0.0,-4339.387,3.513,0.008
5329,4339.742,0.903,0.606,2.0,3.0,0.0,-4339.01,3.535,-0.02
5330,4338.662,0.936,0.579,1.0,1.0,0.0,-4338.507,3.47,-0.014
5331,4337.776,0.882,0.756,1.0,1.0,0.0,-4337.59,3.452,0.015
5332,4338.316,0.968,0.653,2.0,7.0,0.0,-4338.039,3.461,0.045
5333,4339.665,0.98,0.606,3.0,7.0,0.0,-4338.744,3.518,0.007
5334,4339.357,1.0,0.579,2.0,3.0,0.0,-4338.647,3.479,0.012
5335,4339.643,1.0,0.756,2.0,3.0,0.0,-4337.885,3.527,-0.002
5336,4338.049,0.942,0.653,2.0,3.0,0.0,-4337.731,3.455,0.021
5337,4339.958,0.935,0.606,2.0,3.0,0.0,-4339.029,3.527,-0.018
5338,4339.047,0.809,0.579,2.0,3.0,0.0,-4337.187,3.477,0.036
5339,4339.892,0.991,0.756,3.0,7.0,0.0,-4338.65,3.541,-0.057
5340,4339.542,0.958,0.653,3.0,7.0,0.0,-4337.72,3.484,0.01
5341,4339.385,0.949,0.606,2.0,3.0,0.0,-4339.104,3.537,-0.094
5342,4339.309,0.987,0.579,2.0,3.0,0.0,-4338.834,3.492,0.033
5343,4339.844,0.834,0.756,2.0,3.0,0.0,-4338.912,3.541,-0.046
5344,4338.19,0.72,0.653,2.0,7.0,0.0,-4337.218,3.525,0.038
5345,4339.385,0.633,0.606,1.0,3.0,0.0,-4336.772,3.537,-0.094
5346,4339.98,0.969,0.579,2.0,7.0,0.0,-4338.678,3.525,-0.017
5347,4339.586,1.0,0.756,2.0,3.0,0.0,-4339.492,3.541,-0.086
5348,4339.137,1.0,0.653,3.0,7.0,0.0,-4338.025,3.546,-0.104
5349,4339.752,0.965,0.606,2.0,7.0,0.0,-4338.853,3.512,0.009
5350,4339.93,0.991,0.579,3.0,7.0,0.0,-4339.154,3.514,-0.002
5351,4339.124,0.793,0.756,2.0,5.0,0.0,-4337.7,3.5,-0.066
5352,4339.118,0.859,0.653,2.0,3.0,0.0,-4337.554,3.562,-0.074
5353,4340.07,0.995,0.606,2.0,7.0,0.0,-4339.362,3.53,-0.054
5354,4339.94,0.999,0.579,2.0,3.0,0.0,-4339.873,3.501,-0.029
5355,4338.84,0.988,0.756,2.0,5.0,0.0,-4338.74,3.558,-0.034
5356,4339.387,0.983,0.653,3.0,7.0,0.0,-4338.646,3.513,0.021
5357,4339.124,0.893,0.606,2.0,3.0,0.0,-4338.99,3.558,-0.048
5358,4339.829,0.996,0.579,2.0,3.0,0.0,-4339.749,3.505,0.009
5359,4340.022,0.954,0.756,2.0,3.0,0.0,-4338.585,3.516,-0.052
5360,4338.284,0.937,0.653,2.0,3.0,0.0,-4337.975,3.505,0.054
5361,4338.896,0.871,0.606,1.0,3.0,0.0,-4337.433,3.543,-0.111
5362,4339.977,1.0,0.579,2.0,3.0,0.0,-4339.819,3.5,-0.007
5363,4339.956,0.823,0.756,2.0,3.0,0.0,-4339.055,3.513,-0.052
5364,4339.526,1.0,0.653,2.0,3.0,0.0,-4338.529,3.503,0.023
5365,4339.686,0.915,0.606,2.0,7.0,0.0,-4337.658,3.515,0.009
5366,4339.952,0.999,0.579,1.0,1.0,0.0,-4339.947,3.499,-0.003
5367,4338.478,0.709,0.756,2.0,3.0,0.0,-4337.905,3.563,-0.034
5368,4337.124,0.645,0.653,2.0,7.0,0.0,-4336.074,3.493,-0.1
5369,4339.883,1.0,0.606,3.0,7.0,0.0,-4339.607,3.505,-0.044
5370,4339.876,0.937,0.579,1.0,3.0,0.0,-4339.39,3.501,-0.035
5371,4337.389,0.892,0.756,2.0,3.0,0.0,-4337.0,3.571,-0.023
5372,4339.255,0.853,0.653,2.0,3.0,0.0,-4335.172,3.541,-0.099
5373,4337.33,0.624,0.606,1.0,3.0,0.0,-4337.111,3.476,-0.067
5374,4339.757,0.803,0.579,2.0,5.0,0.0,-4338.168,3.545,-0.065
5375,4339.305,0.773,0.756,2.0,3.0,0.0,-4335.198,3.478,0.016
5376,4340.14,0.998,0.653,2.0,3.0,0.0,-4339.166,3.524,-0.045
5377,4339.286,1.0,0.606,2.0,3.0,0.0,-4337.725,3.487,-0.036
5378,4339.528,0.985,0.579,2.0,7.0,0.0,-4338.983,3.484,0.011
5379,4339.724,0.853,0.756,2.0,3.0,0.0,-4338.563,3.49,-0.012
5380,4340.098,0.922,0.653,3.0,7.0,0.0,-4338.911,3.513,-0.013
5381,4338.857,0.91,0.606,1.0,1.0,0.0,-4338.753,3.481,-0.038
5382,4340.169,1.0,0.579,3.0,7.0,0.0,-4339.46,3.516,-0.027
5383,4339.903,0.911,0.756,2.0,7.0,0.0,-4337.826,3.538,-0.039
5384,4337.319,0.759,0.653,2.0,3.0,0.0,-4336.448,3.471,0.086
5385,4338.42,0.968,0.606,2.0,3.0,0.0,-4337.373,3.471,0.057
5386,4340.058,0.979,0.579,2.0,3.0,0.0,-4340.022,3.519,-0.014
5387,4339.826,0.966,0.756,3.0,7.0,0.0,-4339.394,3.508,0.008
5388,4339.11,0.957,0.653,2.0,3.0,0.0,-4337.031,3.481,0.037
5389,4334.555,0.812,0.606,2.0,3.0,0.0,-4334.357,3.433,0.127
5390,4340.026,0.997,0.579,2.0,7.0,0.0,-4339.976,3.517,-0.053
5391,4339.122,0.807,0.756,1.0,1.0,0.0,-4339.101,3.511,0.03
5392,4337.779,0.703,0.653,2.0,3.0,0.0,-4337.402,3.454,0.005
5393,4338.614,0.998,0.606,2.0,3.0,0.0,-4333.885,3.464,0.031
5394,4339.41,0.92,0.579,2.0,7.0,0.0,-4338.99,3.496,-0.049
5395,4338.469,0.952,0.756,2.0,7.0,0.0,-4337.56,3.531,-0.116
5396,4338.576,1.0,0.653,2.0,3.0,0.0,-4337.903,3.463,0.017
5397,4337.203,0.926,0.606,2.0,3.0,0.0,-4336.819,3.445,0.063
5398,4340.095,1.0,0.579,2.0,3.0,0.0,-4339.417,3.513,-0.041
5399,4338.731,1.0,0.756,1.0,1.0,0.0,-4338.302,3.536,-0.113
5400,4337.908,0.927,0.653,2.0,3.0,0.0,-4337.603,3.459,-0.009
5401,4338.59,0.973,0.606,2.0,7.0,0.0,-4336.056,3.464,0.012
5402,4338.274,0.929,0.579,3.0,7.0,0.0,-4337.793,3.566,-0.125
5403,4339.978,0.652,0.756,2.0,3.0,0.0,-4336.928,3.508,-0.043
5404,4338.948,0.975,0.653,2.0,7.0,0.0,-4337.428,3.556,-0.033
5405,4339.434,0.85,0.606,2.0,3.0,0.0,-4336.995,3.508,0.023
5406,4338.928,0.939,0.579,3.0,7.0,0.0,-4337.419,3.504,0.04
5407,4339.534,0.959,0.756,2.0,3.0,0.0,-4339.479,3.518,0.011
5408,4339.153,0.829,0.653,3.0,7.0,0.0,-4337.391,3.524,-0.094
5409,4338.902,0.95,0.606,2.0,7.0,0.0,-4338.066,3.542,-0.111
5410,4338.786,0.939,0.579,2.0,7.0,0.0,-4335.144,3.561,-0.109
5411,4339.529,1.0,0.756,1.0,1.0,0.0,-4339.336,3.518,0.012
5412,4339.517,1.0,0.653,2.0,3.0,0.0,-4339.197,3.529,-0.086
5413,4337.768,0.878,0.606,3.0,7.0,0.0,-4335.617,3.581,-0.069
5414,4338.942,0.95,0.579,2.0,3.0,0.0,-4338.326,3.565,-0.072
5415,4340.089,0.965,0.756,2.0,3.0,0.0,-4339.342,3.506,-0.024
5416,4338.667,0.92,0.653,2.0,3.0,0.0,-4338.519,3.512,-0.094
5417,4339.517,0.92,0.606,2.0,3.0,0.0,-4337.115,3.553,-0.065
5418,4339.596,0.733,0.579,2.0,5.0,0.0,-4336.127,3.485,-0.002
5419,4339.697,0.91,0.756,2.0,3.0,0.0,-4339.513,3.515,0.009
5420,4338.084,0.94,0.653,2.0,3.0,0.0,-4337.842,3.553,-0.001
5421,4338.702,0.892,0.606,2.0,7.0,0.0,-4338.284,3.506,-0.087
5422,4339.343,0.948,0.579,3.0,7.0,0.0,-4339.057,3.518,-0.083
5423,4339.662,0.938,0.756,1.0,3.0,0.0,-4338.771,3.538,-0.022
5424,4337.698,0.891,0.653,1.0,1.0,0.0,-4337.171,3.554,0.004
5425,4338.519,0.983,0.606,2.0,3.0,0.0,-4338.019,3.536,0.016
5426,4339.58,0.991,0.579,2.0,7.0,0.0,-4338.699,3.516,0.012
5427,4337.146,0.875,0.756,2.0,3.0,0.0,-4337.137,3.443,0.03
5428,4339.253,0.964,0.653,2.0,7.0,0.0,-4336.902,3.546,-0.099
5429,4339.751,0.985,0.606,1.0,3.0,0.0,-4337.959,3.501,0.013
5430,4338.364,0.867,0.579,2.0,7.0,0.0,-4337.889,3.503,-0.091
5431,4339.126,0.997,0.756,2.0,5.0,0.0,-4337.208,3.559,-0.053
5432,4338.531,0.977,0.653,2.0,3.0,0.0,-4338.407,3.571,-0.104
5433,4340.082,0.992,0.606,2.0,7.0,0.0,-4339.529,3.505,-0.016
5434,4338.726,1.0,0.579,1.0,1.0,0.0,-4338.227,3.508,-0.088
5435,4340.073,0.98,0.756,2.0,7.0,0.0,-4339.133,3.509,-0.036
5436,4339.862,0.922,0.653,2.0,3.0,0.0,-4337.86,3.535,-0.071
5437,4338.741,0.933,0.606,2.0,3.0,0.0,-4338.559,3.477,0.049
5438,4338.726,0.765,0.579,1.0,1.0,0.0,-4337.654,3.508,-0.088
5439,4339.731,0.984,0.756,2.0,3.0,0.0,-4339.716,3.505,0.013
5440,4339.958,0.568,0.653,2.0,3.0,0.0,-4335.933,3.519,-0.008
5441,4338.984,1.0,0.606,2.0,3.0,0.0,-4338.748,3.476,0.038
5442,4338.754,0.947,0.579,2.0,7.0,0.0,-4337.499,3.508,0.042
5443,4340.043,0.797,0.756,2.0,5.0,0.0,-4338.81,3.533,-0.042
5444,4339.708,0.962,0.653,1.0,3.0,0.0,-4338.916,3.492,0.012
5445,4338.784,0.952,0.606,2.0,3.0,0.0,-4337.865,3.471,0.041
5446,4338.617,0.836,0.579,2.0,3.0,0.0,-4336.836,3.501,-0.082
5447,4338.404,0.864,0.756,2.0,7.0,0.0,-4337.689,3.46,0.028
5448,4338.537,0.749,0.653,2.0,3.0,0.0,-4338.283,3.516,0.04
5449,4335.814,0.67,0.606,2.0,7.0,0.0,-4335.218,3.434,0.005
5450,4338.656,0.999,0.579,2.0,7.0,0.0,-4338.603,3.547,-0.004
5451,4338.277,0.936,0.756,2.0,3.0,0.0,-4337.725,3.462,-0.002
5452,4339.499,0.991,0.653,2.0,7.0,0.0,-4337.575,3.534,-0.089
5453,4339.702,0.999,0.606,2.0,7.0,0.0,-4335.772,3.528,-0.007
5454,4335.249,0.813,0.579,2.0,3.0,0.0,-4335.131,3.559,0.036
5455,4339.602,1.0,0.756,2.0,3.0,0.0,-4338.309,3.533,-0.01
5456,4339.237,0.939,0.653,2.0,7.0,0.0,-4338.264,3.518,0.021
5457,4337.979,0.837,0.606,2.0,7.0,0.0,-4336.04,3.581,-0.095
5458,4338.289,1.0,0.579,2.0,3.0,0.0,-4335.927,3.545,0.008
5459,4336.896,0.374,0.756,1.0,1.0,0.0,-4336.795,3.546,0.031
5460,4338.859,0.897,0.653,1.0,3.0,0.0,-4336.861,3.469,0.031
5461,4339.628,0.928,0.606,2.0,7.0,0.0,-4336.54,3.535,-0.084
5462,4339.697,0.996,0.579,2.0,7.0,0.0,-4338.053,3.488,-0.004
5463,4338.982,1.0,0.756,1.0,1.0,0.0,-4337.305,3.542,-0.004
5464,4339.917,0.93,0.653,2.0,3.0,0.0,-4338.285,3.515,-0.002
5465,4339.964,0.997,0.606,3.0,7.0,0.0,-4339.362,3.534,-0.033
5466,4340.154,1.0,0.579,2.0,7.0,0.0,-4339.654,3.512,-0.023
5467,4340.155,0.999,0.756,1.0,3.0,0.0,-4339.287,3.522,-0.042
5468,4339.923,1.0,0.653,2.0,3.0,0.0,-4339.842,3.499,-0.026
5469,4339.987,0.99,0.606,1.0,3.0,0.0,-4339.697,3.535,-0.059
5470,4339.193,0.809,0.579,2.0,3.0,0.0,-4338.768,3.486,-0.038
5471,4339.488,0.829,0.756,1.0,3.0,0.0,-4339.397,3.535,-0.009
5472,4339.529,0.967,0.653,2.0,3.0,0.0,-4339.509,3.519,0.011
5473,4340.093,0.997,0.606,1.0,3.0,0.0,-4339.925,3.53,-0.046
5474,4338.229,0.992,0.579,3.0,7.0,0.0,-4337.852,3.577,-0.092
5475,4337.394,0.792,0.756,2.0,3.0,0.0,-4337.026,3.46,-0.031
5476,4338.798,0.923,0.653,2.0,7.0,0.0,-4338.375,3.514,-0.093
5477,4339.336,0.884,0.606,2.0,7.0,0.0,-4338.953,3.522,-0.087
5478,4337.659,1.0,0.579,2.0,3.0,0.0,-4337.309,3.582,-0.123
5479,4338.447,1.0,0.756,1.0,1.0,0.0,-4337.383,3.471,-0.027
5480,4339.603,0.809,0.653,2.0,3.0,0.0,-4336.673,3.546,-0.038
5481,4339.656,1.0,0.606,1.0,1.0,0.0,-4339.376,3.529,-0.081
5482,4338.866,0.974,0.579,2.0,3.0,0.0,-4337.319,3.567,-0.082
5483,4338.447,0.85,0.756,1.0,3.0,0.0,-4337.388,3.471,-0.027
5484,4339.586,0.883,0.653,3.0,7.0,0.0,-4334.86,3.549,-0.078
5485,4339.454,0.958,0.606,2.0,7.0,0.0,-4338.696,3.501,0.026
5486,4337.071,0.788,0.579,3.0,7.0,0.0,-4336.561,3.58,-0.038
5487,4338.447,0.582,0.756,1.0,3.0,0.0,-4336.315,3.471,-0.027
5488,4340.151,0.899,0.653,2.0,3.0,0.0,-4338.969,3.525,-0.041
5489,4339.352,0.972,0.606,1.0,1.0,0.0,-4339.279,3.503,0.029
5490,4337.615,0.975,0.579,2.0,3.0,0.0,-4336.46,3.517,-0.121
5491,4335.781,0.426,0.756,1.0,1.0,0.0,-4335.597,3.453,-0.049
5492,4339.472,0.954,0.653,2.0,5.0,0.0,-4339.046,3.488,0.024
5493,4339.228,0.976,0.606,2.0,3.0,0.0,-4339.028,3.479,-0.015
5494,4338.592,0.996,0.579,3.0,7.0,0.0,-4337.016,3.464,0.031
5495,4336.029,0.992,0.756,2.0,3.0,0.0,-4335.466,3.534,0.061
5496,4339.644,0.99,0.653,2.0,3.0,0.0,-4339.31,3.487,-0.003
5497,4339.07,0.996,0.606,2.0,3.0,0.0,-4338.939,3.475,-0.008
5498,4339.342,0.993,0.579,2.0,3.0,0.0,-4338.509,3.48,0.019
5499,4339.392,1.0,0.756,2.0,3.0,0.0,-4335.565,3.504,-0.065
5500,4339.933,1.0,0.653,2.0,3.0,0.0,-4339.563,3.512,-0.0
5501,4339.382,1.0,0.606,2.0,3.0,0.0,-4339.02,3.482,-0.014
5502,4339.604,0.997,0.579,3.0,7.0,0.0,-4339.031,3.493,0.019
5503,4339.876,0.809,0.756,2.0,3.0,0.0,-4337.97,3.494,-0.012
5504,4340.167,0.995,0.653,3.0,7.0,0.0,-4339.466,3.514,-0.029
5505,4339.111,0.975,0.606,2.0,3.0,0.0,-4338.946,3.513,0.029
5506,4335.332,0.719,0.579,2.0,3.0,0.0,-4334.673,3.466,0.12
5507,4339.135,0.891,0.756,2.0,3.0,0.0,-4339.134,3.481,-0.025
5508,4340.023,0.976,0.653,3.0,7.0,0.0,-4339.396,3.502,-0.01
5509,4339.148,0.963,0.606,2.0,7.0,0.0,-4338.368,3.519,-0.09
5510,4339.131,0.98,0.579,2.0,3.0,0.0,-4335.146,3.484,0.038
5511,4339.135,0.575,0.756,1.0,1.0,0.0,-4337.761,3.481,-0.025
5512,4340.068,0.99,0.653,2.0,5.0,0.0,-4339.697,3.532,-0.05
5513,4338.09,0.957,0.606,2.0,7.0,0.0,-4337.354,3.491,0.066
5514,4338.379,0.82,0.579,2.0,3.0,0.0,-4336.733,3.463,0.048
5515,4339.135,0.576,0.756,1.0,1.0,0.0,-4337.879,3.481,-0.025
5516,4339.215,0.866,0.653,2.0,3.0,0.0,-4339.006,3.556,-0.047
5517,4338.274,1.0,0.606,2.0,3.0,0.0,-4337.755,3.473,0.063
5518,4338.69,0.989,0.579,3.0,7.0,0.0,-4337.484,3.473,0.048
5519,4338.335,0.969,0.756,2.0,5.0,0.0,-4336.986,3.576,-0.09
5520,4339.726,0.918,0.653,2.0,3.0,0.0,-4338.472,3.514,-0.066
5521,4337.843,0.969,0.606,1.0,1.0,0.0,-4337.809,3.468,0.073
5522,4338.26,0.965,0.579,2.0,3.0,0.0,-4338.144,3.459,0.041
5523,4338.863,1.0,0.756,2.0,3.0,0.0,-4338.07,3.54,-0.111
5524,4340.084,0.958,0.653,2.0,7.0,0.0,-4339.317,3.505,-0.024
5525,4339.117,1.0,0.606,2.0,3.0,0.0,-4337.852,3.478,0.032
5526,4334.735,0.818,0.579,2.0,3.0,0.0,-4334.298,3.416,0.078
5527,4338.616,0.951,0.756,2.0,3.0,0.0,-4338.242,3.526,-0.11
5528,4339.996,0.946,0.653,3.0,7.0,0.0,-4339.01,3.518,-0.056
5529,4339.748,0.974,0.606,2.0,7.0,0.0,-4338.799,3.512,0.009
5530,4334.722,1.0,0.579,1.0,1.0,0.0,-4334.329,3.416,0.079
5531,4339.073,1.0,0.756,2.0,3.0,0.0,-4338.447,3.562,-0.065
5532,4338.451,0.866,0.653,2.0,3.0,0.0,-4338.316,3.568,-0.049
5533,4340.005,1.0,0.606,2.0,3.0,0.0,-4339.75,3.503,-0.005
5534,4337.313,1.0,0.579,2.0,3.0,0.0,-4333.875,3.444,0.041
5535,4337.475,0.561,0.756,1.0,1.0,0.0,-4337.37,3.576,-0.041
5536,4339.165,1.0,0.653,2.0,3.0,0.0,-4338.018,3.551,-0.101
5537,4339.925,0.972,0.606,2.0,7.0,0.0,-4339.328,3.539,-0.052
5538,4336.694,0.869,0.579,1.0,1.0,0.0,-4336.541,3.438,0.029
5539,4340.105,0.677,0.756,2.0,3.0,0.0,-4335.226,3.507,-0.019
5540,4339.482,0.972,0.653,2.0,3.0,0.0,-4338.867,3.554,-0.066
5541,4340.036,0.948,0.606,2.0,3.0,0.0,-4339.515,3.521,-0.056
5542,4337.941,1.0,0.579,2.0,3.0,0.0,-4336.543,3.471,0.071
5543,4339.846,0.909,0.756,2.0,3.0,0.0,-4338.356,3.542,-0.061
5544,4339.141,0.892,0.653,2.0,5.0,0.0,-4338.552,3.502,-0.069
5545,4339.925,0.998,0.606,2.0,3.0,0.0,-4339.889,3.539,-0.049
5546,4339.292,0.97,0.579,2.0,3.0,0.0,-4337.348,3.478,-0.003
5547,4338.386,0.652,0.756,2.0,3.0,0.0,-4336.787,3.575,-0.092
5548,4337.869,0.718,0.653,1.0,1.0,0.0,-4337.78,3.494,-0.087
5549,4339.972,0.99,0.606,2.0,7.0,0.0,-4339.609,3.503,-0.032
5550,4338.846,0.913,0.579,2.0,7.0,0.0,-4337.922,3.485,0.048
5551,4339.756,0.877,0.756,2.0,3.0,0.0,-4337.272,3.543,-0.072
5552,4339.519,0.941,0.653,1.0,3.0,0.0,-4336.222,3.55,-0.081
5553,4339.934,0.997,0.606,3.0,7.0,0.0,-4339.799,3.516,-0.003
5554,4339.216,0.795,0.579,2.0,3.0,0.0,-4336.688,3.476,0.018
5555,4339.468,0.863,0.756,2.0,5.0,0.0,-4338.339,3.482,0.002
5556,4340.159,0.963,0.653,2.0,7.0,0.0,-4339.298,3.514,-0.024
5557,4339.908,0.996,0.606,2.0,7.0,0.0,-4339.446,3.531,-0.068
5558,4339.972,0.897,0.579,2.0,7.0,0.0,-4336.204,3.523,-0.013
5559,4339.786,0.976,0.756,2.0,3.0,0.0,-4339.262,3.494,0.008
5560,4339.84,0.957,0.653,2.0,3.0,0.0,-4339.752,3.509,0.007
5561,4339.235,0.791,0.606,1.0,3.0,0.0,-4338.572,3.547,-0.023
5562,4339.826,0.995,0.579,2.0,7.0,0.0,-4339.518,3.531,-0.073
5563,4339.976,0.964,0.756,2.0,7.0,0.0,-4339.548,3.536,-0.044
5564,4339.02,0.902,0.653,2.0,3.0,0.0,-4338.996,3.522,0.023
5565,4337.892,0.923,0.606,3.0,7.0,0.0,-4337.23,3.454,0.015
5566,4339.457,0.98,0.579,2.0,3.0,0.0,-4339.435,3.531,-0.089
5567,4339.81,0.976,0.756,2.0,3.0,0.0,-4339.741,3.521,-0.068
5568,4338.364,0.852,0.653,1.0,1.0,0.0,-4338.145,3.52,0.039
5569,4338.278,1.0,0.606,1.0,1.0,0.0,-4337.856,3.458,0.022
5570,4340.078,1.0,0.579,2.0,3.0,0.0,-4339.492,3.53,-0.052
5571,4339.036,0.871,0.756,2.0,3.0,0.0,-4338.757,3.558,-0.043
5572,4340.003,1.0,0.653,2.0,3.0,0.0,-4338.488,3.501,-0.022
