draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
197,9857.916,1.0,0.692,2.0,3.0,0.0,-9854.995,4.584,-0.27
198,9854.687,0.856,0.77,2.0,3.0,0.0,-9854.041,4.545,-0.259
199,9857.787,0.974,0.682,2.0,3.0,0.0,-9855.683,4.59,-0.247
200,9858.057,0.992,0.615,3.0,7.0,0.0,-9855.216,4.594,-0.264
201,9857.754,0.922,0.692,3.0,7.0,0.0,-9856.927,4.596,-0.321
202,9853.939,1.0,0.77,2.0,3.0,0.0,-9852.83,4.576,-0.155
203,9858.008,0.986,0.682,2.0,7.0,0.0,-9857.317,4.604,-0.268
204,9857.745,0.969,0.615,2.0,5.0,0.0,-9857.151,4.619,-0.319
205,9857.817,1.0,0.692,2.0,7.0,0.0,-9857.749,4.612,-0.272
206,9854.443,1.0,0.77,2.0,3.0,0.0,-9853.259,4.552,-0.175
207,9857.757,0.929,0.682,1.0,3.0,0.0,-9856.96,4.581,-0.261
208,9857.078,0.894,0.615,3.0,7.0,0.0,-9856.27,4.578,-0.311
209,9856.827,0.896,0.692,2.0,7.0,0.0,-9855.891,4.589,-0.213
210,9856.168,0.983,0.77,3.0,7.0,0.0,-9853.647,4.643,-0.331
211,9858.054,1.0,0.682,2.0,7.0,0.0,-9857.721,4.611,-0.298
212,9857.76,0.847,0.615,1.0,3.0,0.0,-9855.156,4.592,-0.245
213,9852.474,0.692,0.692,2.0,3.0,0.0,-9852.387,4.531,-0.264
214,9856.394,1.0,0.77,1.0,1.0,0.0,-9856.023,4.64,-0.34
215,9858.16,0.978,0.682,2.0,7.0,0.0,-9857.655,4.596,-0.287
216,9857.907,1.0,0.615,2.0,3.0,0.0,-9857.778,4.592,-0.253
217,9853.65,1.0,0.692,3.0,7.0,0.0,-9852.297,4.536,-0.247
218,9857.997,1.0,0.77,2.0,3.0,0.0,-9856.044,4.587,-0.273
219,9858.183,0.958,0.682,2.0,3.0,0.0,-9857.855,4.599,-0.284
220,9856.824,0.891,0.615,2.0,3.0,0.0,-9856.739,4.572,-0.3
221,9855.355,0.964,0.692,2.0,3.0,0.0,-9852.662,4.558,-0.19
222,9858.103,0.963,0.77,2.0,7.0,0.0,-9857.095,4.608,-0.303
223,9858.159,0.998,0.682,2.0,3.0,0.0,-9858.158,4.597,-0.277
224,9856.636,0.988,0.615,2.0,3.0,0.0,-9856.448,4.572,-0.308
225,9855.764,0.964,0.692,2.0,3.0,0.0,-9854.67,4.578,-0.187
226,9856.373,0.509,0.77,2.0,3.0,0.0,-9852.662,4.631,-0.369
227,9858.092,0.876,0.682,2.0,3.0,0.0,-9857.245,4.594,-0.295
228,9857.111,0.962,0.615,2.0,3.0,0.0,-9855.535,4.586,-0.22
229,9857.259,0.958,0.692,3.0,7.0,0.0,-9853.266,4.629,-0.327
230,9858.178,1.0,0.77,3.0,7.0,0.0,-9856.396,4.601,-0.284
231,9858.095,0.977,0.682,1.0,3.0,0.0,-9857.813,4.597,-0.268
232,9857.612,0.97,0.615,2.0,3.0,0.0,-9856.442,4.578,-0.254
233,9854.874,0.862,0.692,2.0,3.0,0.0,-9853.868,4.653,-0.369
234,9857.582,0.922,0.77,3.0,7.0,0.0,-9856.435,4.584,-0.239
235,9858.077,0.999,0.682,3.0,7.0,0.0,-9858.034,4.592,-0.268
236,9857.995,0.998,0.615,2.0,7.0,0.0,-9857.451,4.587,-0.268
237,9856.166,0.984,0.692,2.0,3.0,0.0,-9854.605,4.63,-0.377
238,9857.95,0.952,0.77,2.0,3.0,0.0,-9857.204,4.607,-0.269
239,9856.495,0.828,0.682,2.0,3.0,0.0,-9856.338,4.565,-0.289
240,9857.883,0.983,0.615,2.0,3.0,0.0,-9857.788,4.584,-0.28
241,9854.065,0.752,0.692,2.0,7.0,0.0,-9852.903,4.661,-0.338
242,9855.97,0.866,0.77,2.0,3.0,0.0,-9855.653,4.556,-0.224
243,9857.63,1.0,0.682,3.0,7.0,0.0,-9856.264,4.619,-0.329
244,9857.635,0.868,0.615,2.0,7.0,0.0,-9853.303,4.62,-0.327
245,9857.226,0.99,0.692,2.0,3.0,0.0,-9853.954,4.628,-0.334
246,9855.448,0.704,0.77,2.0,3.0,0.0,-9853.591,4.557,-0.294
247,9857.802,0.994,0.682,3.0,7.0,0.0,-9857.432,4.619,-0.304
248,9858.17,0.997,0.615,3.0,7.0,0.0,-9857.478,4.598,-0.293
249,9856.962,0.862,0.692,2.0,7.0,0.0,-9855.194,4.567,-0.253
250,9855.707,1.0,0.77,2.0,7.0,0.0,-9855.393,4.636,-0.266
251,9857.881,0.956,0.682,2.0,7.0,0.0,-9857.231,4.606,-0.263
252,9858.015,0.98,0.615,2.0,3.0,0.0,-9857.983,4.593,-0.301
253,9857.054,1.0,0.692,2.0,3.0,0.0,-9856.881,4.568,-0.249
254,9857.722,0.994,0.77,2.0,7.0,0.0,-9855.782,4.58,-0.277
255,9858.088,0.969,0.682,1.0,3.0,0.0,-9857.612,4.591,-0.28
256,9857.759,0.795,0.615,3.0,7.0,0.0,-9855.894,4.582,-0.283
257,9857.069,1.0,0.692,1.0,1.0,0.0,-9856.946,4.568,-0.248
258,9857.86,1.0,0.77,1.0,1.0,0.0,-9857.725,4.583,-0.276
259,9857.707,0.924,0.682,2.0,5.0,0.0,-9857.409,4.595,-0.321
260,9857.165,0.935,0.615,2.0,7.0,0.0,-9856.507,4.627,-0.285
261,9857.257,0.85,0.692,2.0,5.0,0.0,-9855.527,4.628,-0.302
262,9857.155,0.96,0.77,2.0,3.0,0.0,-9857.124,4.592,-0.223
263,9856.491,0.96,0.682,2.0,7.0,0.0,-9856.271,4.639,-0.336
264,9857.732,0.985,0.615,2.0,3.0,0.0,-9856.812,4.605,-0.331
265,9855.305,0.686,0.692,2.0,3.0,0.0,-9853.062,4.55,-0.258
266,9856.919,0.899,0.77,2.0,3.0,0.0,-9856.442,4.574,-0.305
267,9856.082,0.935,0.682,1.0,1.0,0.0,-9855.998,4.644,-0.336
268,9857.387,0.963,0.615,2.0,3.0,0.0,-9856.819,4.624,-0.335
269,9857.446,1.0,0.692,2.0,3.0,0.0,-9855.507,4.582,-0.234
270,9857.228,0.993,0.77,2.0,7.0,0.0,-9856.065,4.628,-0.331
271,9855.18,0.939,0.682,3.0,7.0,0.0,-9854.865,4.548,-0.254
272,9857.969,0.93,0.615,2.0,7.0,0.0,-9856.535,4.61,-0.28
273,9857.304,0.913,0.692,2.0,7.0,0.0,-9856.376,4.611,-0.248
274,9857.779,0.885,0.77,2.0,3.0,0.0,-9856.129,4.581,-0.275
275,9854.981,0.973,0.682,1.0,1.0,0.0,-9854.608,4.546,-0.253
276,9857.847,0.983,0.615,2.0,5.0,0.0,-9857.308,4.601,-0.255
277,9857.756,0.989,0.692,2.0,5.0,0.0,-9856.944,4.584,-0.249
278,9857.075,0.958,0.77,2.0,3.0,0.0,-9856.542,4.571,-0.232
279,9855.987,1.0,0.682,3.0,7.0,0.0,-9855.076,4.555,-0.238
280,9857.222,0.931,0.615,2.0,3.0,0.0,-9856.816,4.595,-0.339
281,9857.605,0.996,0.692,2.0,3.0,0.0,-9857.604,4.581,-0.244
282,9856.648,0.853,0.77,3.0,7.0,0.0,-9855.623,4.598,-0.358
283,9857.646,1.0,0.682,2.0,3.0,0.0,-9856.021,4.58,-0.249
284,9856.54,0.943,0.615,2.0,7.0,0.0,-9853.992,4.625,-0.37
285,9857.14,0.899,0.692,2.0,3.0,0.0,-9856.867,4.595,-0.224
286,9857.674,1.0,0.77,2.0,3.0,0.0,-9856.793,4.612,-0.334
287,9858.107,0.98,0.682,1.0,3.0,0.0,-9857.275,4.595,-0.269
288,9857.901,1.0,0.615,2.0,3.0,0.0,-9856.561,4.609,-0.322
289,9857.586,1.0,0.692,2.0,7.0,0.0,-9857.148,4.592,-0.321
290,9854.321,0.501,0.77,3.0,7.0,0.0,-9852.656,4.551,-0.304
291,9853.543,0.577,0.682,2.0,3.0,0.0,-9853.111,4.562,-0.352
292,9857.662,0.887,0.615,2.0,7.0,0.0,-9856.596,4.616,-0.275
293,9858.116,0.97,0.692,1.0,3.0,0.0,-9856.993,4.593,-0.274
294,9856.267,1.0,0.77,2.0,3.0,0.0,-9854.557,4.623,-0.244
295,9858.14,1.0,0.682,2.0,3.0,0.0,-9854.233,4.606,-0.291
296,9857.851,0.984,0.615,3.0,7.0,0.0,-9856.979,4.613,-0.277
297,9857.743,0.986,0.692,3.0,7.0,0.0,-9857.692,4.619,-0.32
298,9857.739,0.995,0.77,1.0,3.0,0.0,-9856.227,4.598,-0.247
299,9854.767,0.673,0.682,2.0,3.0,0.0,-9853.076,4.553,-0.182
300,9857.802,0.995,0.615,2.0,7.0,0.0,-9857.333,4.619,-0.302
301,9857.543,0.996,0.692,3.0,7.0,0.0,-9857.541,4.624,-0.321
302,9858.185,0.996,0.77,2.0,7.0,0.0,-9857.502,4.6,-0.285
303,9857.611,0.923,0.682,1.0,3.0,0.0,-9852.997,4.583,-0.242
304,9855.031,0.773,0.615,2.0,7.0,0.0,-9852.479,4.653,-0.338
